transaction_id,ts,account_id,customer_id,merchant_id,mcc,mcc_risk,merchant_country,device_id,device_type,channel,amount,currency,auth_code,country,customer_risk_tier,is_fraud,fraud_typology,fraud_reported_at,aml_flag,aml_typology,hour,dow,is_night,is_weekend,velocity_24h,seconds_since_last,transaction_risk_score,is_high_risk
TX1000000434,2023-09-02 06:26:32,A5122912,C1014488,M203839,7299,2,CY,D977205,android,card_present,23.06,USD,approved,US,low,False,,,False,,6,5,0,1,1,86400.0,38.9,0
TX1000000435,2023-09-02 09:00:03,A5144932,C1006198,M207320,7995,5,AU,D905029,android,atm,7.07,USD,approved,US,low,False,,,False,,9,5,0,1,1,86400.0,37.8,0
TX1000000436,2023-09-02 13:32:23,A5126929,C1028781,M205676,5122,2,PA,D912219,ios,ecom,61.43,USD,approved,CA,medium,False,,,False,,13,5,0,1,1,86400.0,42.5,0
TX1000000437,2023-09-03 08:54:56,A5209406,C1022547,M203577,5999,2,AE,D974648,android,card_present,18.62,USD,approved,US,low,False,,,False,,8,6,0,1,1,86400.0,23.2,0
TX1000000438,2023-09-03 22:41:27,A5047592,C1025761,M210493,4899,1,BR,D902459,web,card_present,27.42,USD,approved,GB,low,False,,,False,,22,6,0,1,1,86400.0,18.6,0
TX1000000439,2023-09-03 23:49:52,A5200226,C1012368,M210406,7011,2,CY,D948617,web,card_present,189.41,USD,approved,GB,low,False,,,False,,23,6,0,1,1,86400.0,46.7,0
TX1000000440,2023-09-04 09:35:48,A5115909,C1018737,M200909,4899,1,AU,D900615,android,p2p,92.54,USD,approved,US,low,False,,,False,,9,0,0,0,1,86400.0,23.0,0
TX1000000441,2023-09-04 12:54:45,A5144537,C1023467,M201553,6051,5,AF,D913922,ios,ecom,16.71,USD,approved,SG,low,False,,,False,,12,0,0,0,1,86400.0,55.8,0
TX1000000442,2023-09-05 02:58:29,A5211366,C1004316,M205567,7299,2,CY,D951470,android,ecom,88.2,USD,approved,US,low,False,,,False,,2,1,1,0,1,86400.0,51.8,0
TX1000000443,2023-09-06 19:20:23,A5178783,C1032190,M204360,6012,5,IN,D920198,ios,ecom,67.07,USD,approved,SG,low,False,,,False,,19,2,0,0,1,86400.0,45.8,0
TX1000000444,2023-09-06 19:49:15,A5169025,C1000299,M203943,5411,1,KP,D965443,android,card_present,414.52,USD,approved,US,low,False,,,False,,19,2,0,0,1,86400.0,43.6,0
TX1000000445,2023-09-08 03:12:53,A5158157,C1004784,M201345,5311,2,AU,D905484,web,ecom,320.12,USD,approved,SG,low,False,,,False,,3,4,1,0,1,86400.0,41.6,0
TX1000000446,2023-09-09 08:16:59,A5076590,C1022783,M208980,7011,2,MM,D970604,web,card_present,7.26,USD,approved,US,low,False,,,False,,8,5,0,1,1,86400.0,34.9,0
TX1000000447,2023-09-09 14:42:36,A5002230,C1004971,M200147,5732,3,GB,D957730,android,p2p,123.21,USD,approved,US,medium,False,,,False,,14,5,0,1,1,86400.0,36.1,0
TX1000000448,2023-09-10 00:38:31,A5066582,C1025305,M212182,4121,2,AF,D921782,android,ecom,276.24,USD,declined,US,low,False,,,False,,0,6,1,1,1,86400.0,56.1,0
TX1000000449,2023-09-10 10:00:11,A5238080,C1038170,M209652,7399,3,AU,D961931,web,ecom,114.32,USD,approved,US,low,False,,,False,,10,6,0,1,1,86400.0,35.8,0
TX1000000450,2023-09-11 11:25:38,A5163870,C1036247,M203411,5122,2,FR,D940627,android,ecom,37.36,USD,approved,GB,low,False,,,False,,11,0,0,0,1,86400.0,25.7,0
TX1000000451,2023-09-11 17:11:57,A5239454,C1015316,M207047,6051,5,VG,D968309,android,ecom,1160.38,USD,approved,US,low,False,,,False,,17,0,0,0,1,86400.0,71.5,0
TX1000000452,2023-09-12 06:59:18,A5011869,C1023345,M210908,4899,1,BR,D934382,ios,atm,66.92,USD,approved,GB,low,False,,,False,,6,1,0,0,1,86400.0,21.8,0
TX1000000453,2023-09-12 21:48:16,A5122502,C1022884,M202564,5999,2,IN,D955120,pos,ecom,672.12,USD,approved,US,pep,False,,,False,,21,1,0,0,1,86400.0,36.4,0
TX1000000454,2023-09-13 06:52:44,A5011388,C1043408,M204359,5541,2,SY,D923877,android,card_present,267.56,USD,approved,US,low,False,,,False,,6,2,0,0,1,86400.0,48.0,0
TX1000000455,2023-09-13 08:58:54,A5016070,C1031525,M207336,5812,3,IN,D950355,ios,ach,282.4,USD,approved,CA,medium,False,,,False,,8,2,0,0,1,86400.0,39.2,0
TX1000000456,2023-09-13 10:35:11,A5040264,C1049272,M201334,7995,5,DE,D950155,ios,card_present,23.94,USD,approved,US,low,False,,,False,,10,2,0,0,1,86400.0,42.1,0
TX1000000457,2023-09-14 11:25:03,A5225129,C1045366,M201299,7995,5,FR,D910999,web,card_present,47.94,USD,approved,GB,low,False,,,False,,11,3,0,0,1,86400.0,44.6,0
TX1000000458,2023-09-14 16:40:34,A5068137,C1021336,M203432,5912,1,AU,D905550,ios,atm,22.46,USD,approved,GB,low,False,,,False,,16,3,0,0,1,86400.0,17.8,0
TX1000000459,2023-09-15 17:46:46,A5153425,C1039848,M207408,5311,2,KP,D930380,ios,wire,135.31,USD,approved,DE,low,False,,,False,,17,4,0,0,1,86400.0,57.4,0
TX1000000460,2023-09-15 20:12:02,A5061295,C1008300,M212113,5311,2,MM,D915328,ios,atm,66.82,USD,approved,US,medium,False,,,False,,20,4,0,0,1,86400.0,42.8,0
TX1000000461,2023-09-16 12:13:55,A5069886,C1044106,M204551,5999,2,VG,D956549,web,ecom,403.01,USD,approved,GB,medium,False,,,False,,12,5,0,1,1,86400.0,49.5,0
TX1000000462,2023-09-16 20:29:50,A5051411,C1010710,M205664,6051,5,LR,D950043,pos,ecom,39.13,USD,approved,SG,low,False,,,False,,20,5,0,1,1,86400.0,58.8,0
TX1000000463,2023-09-16 22:53:47,A5084867,C1045807,M205697,5411,1,SG,D972486,web,card_present,738.46,USD,approved,CA,low,False,,,False,,22,5,0,1,1,86400.0,30.8,0
TX1000000464,2023-09-17 01:43:30,A5146867,C1040651,M202884,4899,1,KP,D909536,android,card_present,7.05,USD,approved,US,low,False,,,False,,1,6,1,1,1,86400.0,36.8,0
TX1000000465,2023-09-17 11:38:00,A5087293,C1036225,M210312,5999,2,AU,D972469,ios,p2p,156.87,USD,approved,GB,medium,False,,,False,,11,6,0,1,1,86400.0,31.0,0
TX1000000466,2023-09-18 02:58:05,A5218585,C1004706,M203958,5912,1,FR,D967867,ios,ecom,459.05,USD,approved,CA,medium,False,,,False,,2,0,1,0,1,86400.0,37.0,0
TX1000000467,2023-09-18 04:42:33,A5050612,C1036724,M206574,7995,5,CA,D930738,ios,p2p,32.54,USD,approved,GB,low,False,,,False,,4,0,1,0,1,86400.0,51.2,0
TX1000000468,2023-09-18 06:24:16,A5213849,C1036632,M211600,5999,2,US,D976406,ios,ach,125.28,USD,approved,US,medium,False,,,False,,6,0,0,0,1,86400.0,30.1,0
TX1000000469,2023-09-18 16:03:24,A5029666,C1016638,M210364,7011,2,SY,D934676,android,card_present,181.9,USD,declined,US,low,False,,,False,,16,0,0,0,1,86400.0,46.5,0
TX1000000470,2023-09-19 02:19:41,A5207005,C1043103,M203579,6051,5,CA,D904413,web,ecom,106.94,USD,approved,DE,medium,False,,,False,,2,1,1,0,1,86400.0,55.6,0
TX1000000471,2023-09-21 00:42:36,A5134521,C1039485,M206748,5411,1,FR,D957947,pos,ach,13.02,USD,declined,US,high,False,,,False,,0,3,1,0,1,86400.0,23.9,0
TX1000000472,2023-09-21 01:53:29,A5135724,C1031398,M202341,4814,1,KP,D926351,ios,card_present,17.22,USD,approved,CA,low,False,,,False,,1,3,1,0,1,86400.0,39.9,0
TX1000000473,2023-09-21 03:12:11,A5062049,C1010784,M200863,5999,2,GB,D958462,pos,p2p,41.29,USD,approved,US,low,False,,,False,,3,3,1,0,1,86400.0,34.0,0
TX1000000474,2023-09-21 11:09:02,A5064719,C1002790,M204188,4121,2,LR,D916876,android,ecom,10.25,USD,approved,US,low,False,,,False,,11,3,0,0,1,86400.0,36.1,0
TX1000000475,2023-09-22 13:22:22,A5183049,C1018093,M202965,7299,2,CY,D902517,android,card_present,27.31,USD,approved,US,low,False,,,False,,13,4,0,0,1,86400.0,39.5,0
TX1000000476,2023-09-23 02:05:35,A5121389,C1032283,M200030,7399,3,IN,D949825,android,ecom,10.58,USD,approved,US,low,False,,,False,,2,5,1,1,1,86400.0,35.2,0
TX1000000477,2023-09-23 11:38:22,A5096817,C1001389,M203391,7011,2,FR,D955142,ios,atm,18.66,USD,approved,SG,low,False,,,False,,11,5,0,1,1,86400.0,23.2,0
TX1000000478,2023-09-23 13:28:30,A5185458,C1029507,M201932,5732,3,GB,D960444,android,card_present,32.43,USD,approved,FR,medium,False,,,False,,13,5,0,1,1,86400.0,31.2,0
TX1000000479,2023-09-23 19:39:49,A5033700,C1020107,M206031,4111,1,IR,D920027,web,wire,958.55,USD,approved,GB,medium,False,,,False,,19,5,0,1,1,86400.0,58.7,0
TX1000000480,2023-09-24 03:03:40,A5146987,C1035996,M200084,5541,2,CY,D938093,pos,card_present,44.05,USD,declined,US,low,False,,,False,,3,6,1,1,1,86400.0,49.3,0
TX1000000481,2023-09-24 10:41:25,A5145565,C1031977,M207143,5912,1,IR,D942941,ios,wire,1157.73,USD,approved,GB,low,False,,,False,,10,6,0,1,1,86400.0,59.5,0
TX1000000482,2023-09-24 12:24:35,A5131198,C1017271,M202511,7399,3,IR,D951791,web,ach,255.34,USD,approved,GB,medium,False,,,False,,12,6,0,1,1,86400.0,53.8,0
TX1000000483,2023-09-25 05:29:02,A5207306,C1006509,M201596,7011,2,CY,D907326,ios,card_present,179.32,USD,approved,GB,low,False,,,False,,5,0,1,0,1,86400.0,54.5,0
TX1000000484,2023-09-25 09:03:03,A5051816,C1033566,M208332,6051,5,IR,D945182,ios,ecom,169.35,USD,approved,US,medium,False,,,False,,9,0,0,0,1,86400.0,64.3,0
TX1000000485,2023-09-25 22:56:57,A5087287,C1013458,M200830,5311,2,CA,D942415,ios,wire,1613.05,USD,approved,GB,pep,False,,,False,,22,0,0,0,1,86400.0,51.7,0
TX1000000486,2023-09-26 22:01:50,A5172787,C1016296,M202373,7011,2,SG,D912165,ios,ecom,2754.1,USD,approved,CA,low,False,,,True,mule_account,22,1,0,0,1,86400.0,41.7,0
TX1000000487,2023-09-26 23:49:44,A5088556,C1031771,M200524,5912,1,SG,D933335,web,ach,244.06,USD,approved,SG,low,False,,,False,,23,1,0,0,1,86400.0,26.6,0
TX1000000488,2023-09-27 01:11:59,A5063959,C1024949,M200374,7011,2,LR,D918706,ios,card_present,1263.91,USD,approved,US,medium,False,,,False,,1,2,1,0,1,86400.0,61.8,0
TX1000000489,2023-09-27 06:07:56,A5096947,C1000188,M210083,4121,2,LR,D965622,ios,p2p,70.3,USD,approved,CA,low,False,,,False,,6,2,0,0,1,86400.0,43.0,0
TX1000000490,2023-09-27 14:52:59,A5160786,C1002107,M203221,5411,1,AE,D920845,android,ach,142.53,USD,declined,GB,medium,False,,,False,,14,2,0,0,1,86400.0,24.6,0
TX1000000491,2023-09-28 02:03:57,A5125406,C1039979,M209426,5999,2,IN,D971354,android,p2p,26.34,USD,approved,US,low,False,,,False,,2,3,1,0,1,86400.0,32.4,0
TX1000000492,2023-09-29 09:31:14,A5186014,C1039034,M209839,6051,5,DE,D907310,pos,card_present,326.08,USD,approved,US,low,False,,,False,,9,4,0,0,1,86400.0,51.7,0
TX1000000493,2023-09-29 12:12:30,A5068321,C1026924,M208159,5732,3,FR,D964704,web,ecom,441.59,USD,approved,US,low,False,,,False,,12,4,0,0,1,86400.0,40.8,0
TX1000000494,2023-09-29 17:33:15,A5031082,C1010830,M203768,7995,5,AU,D949649,web,ecom,120.24,USD,approved,US,low,False,,,False,,17,4,0,0,1,86400.0,48.0,0
TX1000000495,2023-09-29 19:23:07,A5041804,C1045433,M212088,7399,3,PA,D936881,web,ecom,234.32,USD,approved,US,low,False,,,False,,19,4,0,0,1,86400.0,53.5,0
TX1000000496,2023-09-30 02:01:42,A5086611,C1036653,M210884,5541,2,GB,D913710,android,ecom,11.51,USD,approved,CA,medium,False,,,False,,2,5,1,1,1,86400.0,29.5,0
TX1000000497,2023-10-01 07:37:29,A5081027,C1023604,M201804,4111,1,BR,D949656,android,card_present,7.13,USD,approved,CA,low,False,,,False,,7,6,0,1,1,86400.0,13.9,0
TX1000000498,2023-10-01 13:53:42,A5101553,C1045151,M210759,7011,2,GB,D957622,android,ach,750.74,USD,approved,GB,low,False,,,True,rapid_movement,13,6,0,1,1,86400.0,36.8,0
TX1000000499,2023-10-02 03:22:27,A5248426,C1036239,M210824,7399,3,US,D940480,web,ecom,48.48,USD,approved,FR,low,False,,,False,,3,0,1,0,1,86400.0,40.6,0
TX1000000500,2023-10-02 08:47:36,A5088392,C1036455,M200833,5311,2,AE,D903774,web,card_present,126.04,USD,declined,US,low,False,,,False,,8,0,0,0,1,86400.0,30.2,0
TX1000000501,2023-10-02 12:08:55,A5129795,C1048549,M206493,7299,2,BR,D946808,android,ach,64.49,USD,approved,US,low,False,,,False,,12,0,0,0,1,86400.0,27.7,0
TX1000000502,2023-10-02 22:52:33,A5228337,C1024949,M209049,6051,5,PA,D941791,android,ecom,450.79,USD,approved,GB,medium,False,,,False,,22,0,0,0,1,86400.0,67.9,0
TX1000000503,2023-10-03 02:01:58,A5034700,C1036003,M204969,4121,2,IR,D952636,web,card_present,7.2,USD,approved,US,low,False,,,False,,2,1,1,0,1,86400.0,42.9,0
TX1000000504,2023-10-03 22:46:02,A5138739,C1000978,M206384,6051,5,AU,D965816,android,atm,5.24,USD,approved,US,low,False,,,False,,22,1,0,0,1,86400.0,36.9,0
TX1000000505,2023-10-04 14:45:29,A5233576,C1025054,M200322,5999,2,AU,D939151,ios,atm,180.29,USD,approved,US,high,False,,,False,,14,2,0,0,1,86400.0,31.5,0
TX1000000506,2023-10-04 23:29:44,A5132701,C1042799,M204073,7299,2,BR,D950402,web,ecom,2.18,USD,approved,US,low,False,,,False,,23,2,0,0,1,86400.0,16.3,0
TX1000000507,2023-10-05 06:06:01,A5212512,C1034120,M205549,6012,5,FR,D917757,android,card_present,79.3,USD,approved,DE,low,False,,,False,,6,3,0,0,1,86400.0,46.4,0
TX1000000508,2023-10-05 13:30:28,A5233275,C1046764,M210096,5812,3,IR,D908370,android,wire,540.0,USD,approved,US,low,False,,,False,,13,3,0,0,1,86400.0,68.6,0
TX1000000509,2023-10-05 15:26:35,A5116766,C1041198,M205683,7399,3,PA,D969571,ios,ecom,22.64,USD,approved,US,low,False,,,False,,15,3,0,0,1,86400.0,44.9,0
TX1000000510,2023-10-07 23:30:39,A5195682,C1031076,M206357,6012,5,FR,D958710,android,card_present,38.48,USD,approved,US,low,False,,,False,,23,5,0,1,1,86400.0,43.8,0
TX1000000511,2023-10-08 05:08:32,A5247360,C1013417,M201139,5999,2,SY,D912687,ios,ecom,19.69,USD,approved,CA,high,False,,,False,,5,6,1,1,1,86400.0,46.4,0
TX1000000512,2023-10-08 14:31:04,A5095953,C1037213,M203313,6012,5,IR,D931209,pos,ecom,390.56,USD,approved,US,medium,False,,,False,,14,6,0,1,1,86400.0,67.4,0
TX1000000513,2023-10-08 15:09:20,A5034081,C1004874,M200696,5999,2,SG,D907245,ios,ecom,542.06,USD,approved,CA,low,False,,,False,,15,6,0,1,1,86400.0,35.6,0
TX1000000514,2023-10-09 15:49:34,A5241396,C1037342,M201770,6012,5,VG,D948639,web,ecom,24.11,USD,approved,US,low,False,,,False,,15,0,0,0,1,86400.0,57.1,0
TX1000000515,2023-10-10 07:08:05,A5225021,C1032677,M202720,7995,5,MM,D919671,web,ach,223.09,USD,approved,US,low,False,,,True,tbml,7,1,0,0,1,86400.0,65.3,0
TX1000000516,2023-10-10 19:40:42,A5239723,C1042044,M208441,6012,5,AE,D966546,ios,p2p,8.01,USD,approved,US,low,False,,,False,,19,1,0,0,1,86400.0,38.2,0
TX1000000517,2023-10-12 13:02:09,A5221437,C1044020,M202510,5912,1,KP,D946694,ios,ecom,217.26,USD,approved,US,low,False,,,False,,13,3,0,0,1,86400.0,41.2,0
TX1000000518,2023-10-14 20:37:03,A5022701,C1012377,M212304,5122,2,CY,D956057,web,ach,585.18,USD,declined,US,low,False,,,False,,20,5,0,1,1,86400.0,50.9,0
TX1000000519,2023-10-15 14:57:57,A5104355,C1015302,M210006,6012,5,SY,D909045,android,p2p,29.03,USD,approved,US,low,False,,,False,,14,6,0,1,1,86400.0,57.8,0
TX1000000520,2023-10-16 00:10:25,A5207358,C1044575,M211165,5732,3,IR,D950996,ios,ecom,58.02,USD,approved,FR,low,False,,,False,,0,0,1,0,1,86400.0,56.3,0
TX1000000521,2023-10-16 17:55:44,A5124497,C1011122,M211772,5999,2,AU,D909835,web,ecom,50.53,USD,approved,US,low,False,,,False,,17,0,0,0,1,86400.0,26.8,0
TX1000000522,2023-10-17 22:21:30,A5164771,C1025082,M207486,5122,2,BR,D976946,pos,ach,20.91,USD,approved,CA,low,False,,,False,,22,1,0,0,1,86400.0,23.6,0
TX1000000523,2023-10-19 03:07:26,A5164579,C1018679,M205631,6012,5,AF,D949466,android,ecom,392.39,USD,approved,US,medium,False,,,False,,3,3,1,0,1,86400.0,75.4,1
TX1000000524,2023-10-20 18:59:57,A5004375,C1038078,M207848,4121,2,SY,D911812,web,wire,236.76,USD,approved,US,low,False,,,False,,18,4,0,0,1,86400.0,59.5,0
TX1000000525,2023-10-20 20:04:14,A5163452,C1032195,M208764,5732,3,MM,D930569,ios,ecom,21.97,USD,approved,US,low,False,,,False,,20,4,0,0,1,86400.0,44.8,0
TX1000000526,2023-10-21 03:51:37,A5089842,C1022887,M201409,5411,1,CY,D932581,android,atm,24.56,USD,approved,FR,low,False,,,False,,3,5,1,1,1,86400.0,41.2,0
TX1000000527,2023-10-22 04:11:39,A5077437,C1015466,M211622,7399,3,SG,D923175,web,card_present,171.47,USD,approved,US,medium,False,,,False,,4,6,1,1,1,86400.0,45.3,0
TX1000000528,2023-10-22 04:21:15,A5148966,C1048682,M201512,4814,1,SG,D929724,android,card_present,23.59,USD,approved,US,low,False,,,False,,4,6,1,1,1,86400.0,26.0,0
TX1000000529,2023-10-23 12:37:58,A5172790,C1012349,M206510,5999,2,SY,D918871,android,ach,13.78,USD,declined,US,low,False,,,False,,12,0,0,0,1,86400.0,37.1,0
TX1000000530,2023-10-23 14:35:29,A5174249,C1008729,M203445,6051,5,CA,D942736,ios,card_present,16.3,USD,approved,US,low,False,,,False,,14,0,0,0,1,86400.0,40.7,0
TX1000000531,2023-10-25 06:12:17,A5098393,C1006299,M201319,5999,2,PA,D960393,ios,card_present,83.95,USD,approved,US,low,False,,,False,,6,2,0,0,1,86400.0,43.7,0
TX1000000532,2023-10-25 08:34:14,A5166346,C1034275,M200624,4899,1,IN,D964226,android,ecom,877.39,USD,approved,GB,low,False,,,False,,8,2,0,0,1,86400.0,31.4,0
TX1000000533,2023-10-25 08:35:17,A5056696,C1043192,M200542,5411,1,AU,D962091,web,card_present,10.23,USD,approved,US,medium,False,,,False,,8,2,0,0,1,86400.0,15.1,0
TX1000000534,2023-10-25 12:41:41,A5141465,C1047028,M211034,4899,1,AU,D906629,ios,card_present,9.77,USD,approved,US,low,False,,,False,,12,2,0,0,1,86400.0,14.9,0
TX1000000535,2023-10-26 13:11:25,A5161796,C1036231,M209436,6012,5,KP,D936580,web,atm,4.47,USD,approved,CA,medium,False,,,False,,13,3,0,0,1,86400.0,51.4,0
TX1000000536,2023-10-26 19:07:03,A5173320,C1022602,M203316,5311,2,CY,D948853,android,card_present,6.39,USD,approved,US,low,False,,,False,,19,3,0,0,1,86400.0,34.5,0
TX1000000537,2023-10-26 22:17:18,A5127017,C1030580,M212438,5732,3,IN,D973422,ios,ach,713.56,USD,approved,US,low,False,,,False,,22,3,0,0,1,86400.0,42.6,0
TX1000000538,2023-10-27 00:07:38,A5216027,C1015851,M206660,6051,5,PA,D976203,pos,wire,4000.16,USD,approved,US,low,True,bin_attack,2023-10-28 06:07:38,True,high_risk_jurisdiction,0,4,1,0,1,86400.0,96.1,1
TX1000000539,2023-10-27 03:51:33,A5109645,C1047080,M200792,5122,2,SG,D920681,android,p2p,52.44,USD,approved,GB,medium,False,,,False,,3,4,1,0,2,15767147.0,34.9,0
TX1000000540,2023-10-27 06:28:39,A5212335,C1007426,M212363,7299,2,PA,D954711,web,card_present,27.53,USD,approved,US,low,False,,,False,,6,4,0,0,1,86400.0,39.6,0
TX1000000541,2023-10-27 14:00:40,A5067921,C1020862,M204941,4111,1,VG,D905952,ios,p2p,394.02,USD,approved,US,low,False,,,False,,14,4,0,0,1,86400.0,43.4,0
TX1000000542,2023-10-29 15:47:25,A5149862,C1040997,M206646,4899,1,FR,D923733,android,ecom,70.61,USD,approved,US,low,False,,,False,,15,6,0,1,1,86400.0,22.0,0
TX1000000543,2023-10-29 23:08:19,A5083477,C1041729,M206431,4121,2,SY,D928999,pos,ach,617.05,USD,approved,GB,low,False,,,False,,23,6,0,1,1,86400.0,51.1,0
TX1000000544,2023-10-31 03:25:39,A5149402,C1035863,M200923,4121,2,SY,D919437,web,ach,82.9,USD,declined,US,low,False,,,False,,3,1,1,0,1,86400.0,51.6,0
TX1000000545,2023-10-31 10:18:37,A5195787,C1040114,M205153,5122,2,AF,D976037,android,wire,652.65,USD,approved,GB,low,False,,,False,,10,1,0,0,1,86400.0,63.3,0
TX1000000546,2023-11-01 10:04:58,A5044989,C1006137,M204474,4899,1,US,D903131,ios,ecom,12.1,USD,approved,DE,medium,False,,,False,,10,2,0,0,1,86400.0,15.6,0
TX1000000547,2023-11-01 17:32:32,A5007240,C1014147,M201219,5541,2,CY,D969202,android,ach,347.13,USD,approved,GB,low,False,,,False,,17,2,0,0,1,86400.0,48.9,0
TX1000000548,2023-11-01 19:54:43,A5173087,C1037778,M202525,7399,3,KP,D937424,android,ecom,72.13,USD,review,US,low,False,,,False,,19,2,0,0,1,86400.0,49.1,0
TX1000000549,2023-11-02 03:40:10,A5232299,C1023090,M201897,5812,3,PA,D906774,ios,wire,201.85,USD,approved,US,low,False,,,False,,3,3,1,0,1,86400.0,72.9,1
TX1000000550,2023-11-02 05:48:38,A5204975,C1030331,M204850,5411,1,US,D972044,android,atm,9.85,USD,approved,US,low,False,,,False,,5,3,1,0,1,86400.0,22.9,0
TX1000000551,2023-11-03 03:45:49,A5173250,C1012065,M201194,5122,2,VG,D920220,android,card_present,372.39,USD,approved,US,low,False,,,False,,3,4,1,0,1,86400.0,57.2,0
TX1000000552,2023-11-03 09:13:38,A5045348,C1010139,M210125,5411,1,CA,D904127,android,atm,348.54,USD,approved,US,low,False,,,False,,9,4,0,0,1,86400.0,28.0,0
TX1000000553,2023-11-04 16:08:21,A5093217,C1003665,M205747,7299,2,KP,D911764,android,card_present,37.85,USD,approved,DE,low,False,,,False,,16,5,0,1,1,86400.0,40.7,0
TX1000000554,2023-11-05 13:10:09,A5199138,C1025398,M206421,4111,1,GB,D967409,web,card_present,53.77,USD,approved,US,high,False,,,False,,13,6,0,1,1,86400.0,21.0,0
TX1000000555,2023-11-06 06:54:01,A5248882,C1044326,M205282,5311,2,BR,D956578,android,card_present,81.46,USD,approved,US,low,False,,,False,,6,0,0,0,1,86400.0,28.5,0
TX1000000556,2023-11-06 08:45:23,A5185545,C1030878,M207482,6012,5,US,D935183,web,ecom,68.36,USD,approved,GB,medium,False,,,False,,8,0,0,0,1,86400.0,45.9,0
TX1000000557,2023-11-06 09:54:22,A5225537,C1007913,M209536,7299,2,VG,D964119,ios,ach,19.5,USD,approved,GB,low,False,,,False,,9,0,0,0,1,86400.0,38.3,0
TX1000000558,2023-11-06 10:37:10,A5090652,C1000440,M210294,7011,2,DE,D933070,web,card_present,84.34,USD,approved,US,low,False,,,False,,10,0,0,0,1,86400.0,28.7,0
TX1000000559,2023-11-06 22:30:42,A5058480,C1027416,M210482,5732,3,MM,D964845,web,card_present,3.63,USD,approved,DE,medium,False,,,False,,22,0,0,0,1,86400.0,38.7,0
TX1000000560,2023-11-08 10:08:37,A5236061,C1010777,M207383,6051,5,AU,D945823,ios,p2p,16.8,USD,approved,US,low,False,,,False,,10,2,0,0,1,86400.0,40.8,0
TX1000000561,2023-11-08 19:07:19,A5133911,C1030298,M202430,5999,2,MM,D975220,android,p2p,78.99,USD,declined,CA,low,False,,,False,,19,2,0,0,1,86400.0,43.4,0
TX1000000562,2023-11-09 14:33:44,A5182611,C1024928,M208226,5411,1,GB,D932565,ios,wire,1307.3,USD,approved,CA,low,False,,,False,,14,3,0,0,1,86400.0,44.9,0
TX1000000563,2023-11-10 15:06:24,A5114820,C1008511,M200012,5541,2,AF,D924428,web,p2p,15.25,USD,approved,CA,low,False,,,False,,15,4,0,0,1,86400.0,37.5,0
TX1000000564,2023-11-11 00:40:21,A5144923,C1030067,M205516,6051,5,SG,D934853,android,ach,89.13,USD,approved,GB,low,False,,,False,,0,5,1,1,1,86400.0,54.9,0
TX1000000565,2023-11-11 14:05:08,A5074480,C1030049,M209807,5541,2,KP,D969976,android,card_present,23.52,USD,approved,US,medium,False,,,False,,14,5,0,1,1,86400.0,39.0,0
TX1000000566,2023-11-13 12:03:40,A5044773,C1012192,M202983,5122,2,SG,D906786,android,ecom,49.96,USD,review,US,medium,False,,,False,,12,0,0,0,1,86400.0,26.7,0
TX1000000567,2023-11-13 12:56:15,A5076181,C1001335,M205189,5541,2,KP,D942069,pos,ach,152.88,USD,approved,GB,low,False,,,False,,12,0,0,0,1,86400.0,45.9,0
TX1000000568,2023-11-13 20:13:17,A5160963,C1000675,M203745,5812,3,US,D943826,ios,card_present,113.93,USD,approved,US,high,False,,,False,,20,0,0,0,1,86400.0,35.8,0
TX1000000569,2023-11-14 16:10:54,A5221354,C1034774,M207319,5411,1,SY,D921320,android,ach,82.85,USD,approved,DE,low,False,,,False,,16,1,0,0,1,86400.0,37.6,0
TX1000000570,2023-11-14 17:28:47,A5034125,C1022130,M200144,5812,3,VG,D969656,ios,card_present,78.79,USD,approved,US,medium,False,,,False,,17,1,0,0,1,86400.0,49.4,0
TX1000000571,2023-11-14 17:57:27,A5120660,C1045357,M208465,5541,2,SY,D964667,web,card_present,93.11,USD,approved,US,low,False,,,False,,17,1,0,0,1,86400.0,44.0,0
TX1000000572,2023-11-14 19:52:48,A5223014,C1025470,M207213,4121,2,PA,D931181,android,ecom,72.79,USD,approved,US,low,False,,,False,,19,1,0,0,1,86400.0,43.1,0
TX1000000573,2023-11-17 02:35:42,A5072764,C1017088,M206615,4814,1,SG,D970538,ios,ach,114.28,USD,approved,US,low,False,,,False,,2,4,1,0,1,86400.0,31.8,0
TX1000000574,2023-11-17 07:28:23,A5226654,C1009688,M208504,5411,1,FR,D926488,android,ecom,71.21,USD,approved,GB,low,False,,,False,,7,4,0,0,1,86400.0,22.0,0
TX1000000575,2023-11-17 13:20:03,A5002619,C1043483,M204531,7011,2,US,D946296,android,ach,404.57,USD,approved,CA,low,False,,,False,,13,4,0,0,1,86400.0,34.5,0
TX1000000576,2023-11-18 12:54:59,A5203310,C1014491,M204077,5541,2,DE,D919535,ios,card_present,141.03,USD,approved,GB,low,False,,,False,,12,5,0,1,1,86400.0,30.6,0
TX1000000577,2023-11-18 21:05:13,A5035600,C1024939,M203374,7995,5,DE,D977293,ios,card_present,477.81,USD,approved,DE,low,False,,,False,,21,5,0,1,1,86400.0,53.1,0
TX1000000578,2023-11-18 21:43:35,A5142050,C1030566,M205068,5999,2,FR,D956425,web,p2p,12.18,USD,approved,FR,high,False,,,False,,21,5,0,1,1,86400.0,21.7,0
